customer_id,segment,region,acquisition_channel,plan,signup_date,status,churn_date,churn_reason
C00820,Consumer,West,Social,Basic,2025-08-06,Active,,
C00821,SMB,East,Referral,Basic,2025-09-30,Active,,
C00822,Consumer,West,Organic,Premium,2026-01-03,Active,,
C00823,Consumer,East,Organic,Pro,2025-09-08,Active,,
C00824,Consumer,South,Organic,Pro,2025-12-13,Active,,
C00825,Consumer,North,Organic,Basic,2025-12-10,Active,,
C00826,Enterprise,South,Partner,Basic,2026-02-23,Active,,
C00827,Consumer,West,Organic,Basic,2025-06-23,Active,,
C00828,Consumer,East,Paid Search,Basic,2025-06-19,Active,,
C00829,SMB,South,Organic,Basic,2025-09-03,Active,,
C00830,Consumer,West,Organic,Pro,2026-02-27,Active,,
C00831,Consumer,South,Referral,Pro,2025-03-31,Churned,2026-06-20,Poor Experience
C00832,Consumer,West,Referral,Pro,2025-02-18,Active,,
C00833,Consumer,North,Organic,Pro,2026-03-22,Active,,
C00834,Consumer,East,Organic,Premium,2025-10-21,Active,,
C00835,Consumer,West,Paid Search,Basic,2026-02-11,Active,,
C00836,Consumer,North,Organic,Basic,2025-05-30,Active,,
C00837,Enterprise,South,Organic,Basic,2025-05-12,Active,,
C00838,Consumer,South,Partner,Pro,2026-03-09,Active,,
C00839,SMB,South,Referral,Premium,2025-02-28,Active,,
C00840,SMB,South,Referral,Basic,2026-04-02,Churned,2026-06-19,Competitor
C00841,Consumer,East,Paid Search,Premium,2025-11-20,Active,,
C00842,SMB,West,Paid Search,Premium,2025-07-18,Churned,2026-06-27,Poor Experience
C00843,Consumer,North,Referral,Basic,2025-08-03,Churned,2026-02-22,Support Issues
C00844,Enterprise,South,Referral,Basic,2026-01-21,Active,,
C00845,Consumer,East,Social,Basic,2025-02-18,Churned,2026-02-22,Price
C00846,Consumer,West,Organic,Premium,2026-04-17,Churned,2026-03-25,Support Issues
C00847,Consumer,South,Referral,Basic,2025-08-20,Churned,2026-04-22,Price
C00848,Enterprise,West,Paid Search,Pro,2025-09-04,Active,,
C00849,Consumer,North,Partner,Basic,2026-01-17,Active,,
C00850,SMB,South,Referral,Pro,2026-04-24,Active,,
C00851,Consumer,North,Referral,Pro,2025-08-27,Active,,
C00852,SMB,North,Organic,Pro,2026-02-19,Active,,
C00853,Consumer,South,Referral,Premium,2026-01-02,Active,,
C00854,Enterprise,East,Organic,Premium,2025-06-17,Active,,
C00855,Consumer,East,Paid Search,Premium,2025-02-17,Active,,
C00856,Consumer,West,Organic,Basic,2025-02-20,Churned,2026-05-16,Low Usage
C00857,Consumer,North,Referral,Pro,2025-10-26,Active,,
C00858,Consumer,North,Organic,Basic,2025-04-08,Active,,
C00859,SMB,West,Paid Search,Basic,2026-03-15,Active,,
C00860,Consumer,North,Partner,Pro,2025-08-04,Active,,
C00861,SMB,South,Organic,Basic,2025-06-26,Churned,2026-04-07,Low Usage
C00862,Consumer,North,Referral,Pro,2026-01-15,Active,,
C00863,Consumer,West,Paid Search,Premium,2026-04-19,Active,,
C00864,Consumer,North,Organic,Basic,2025-03-21,Active,,
C00865,Consumer,South,Social,Pro,2025-07-04,Active,,
C00866,SMB,West,Organic,Basic,2026-01-02,Active,,
C00867,Consumer,South,Paid Search,Basic,2026-04-06,Active,,
C00868,Consumer,South,Referral,Basic,2026-02-03,Active,,
C00869,Enterprise,South,Referral,Premium,2025-01-27,Churned,2026-05-01,Price
C00870,Enterprise,North,Referral,Premium,2026-03-28,Active,,
C00871,Consumer,West,Organic,Premium,2026-04-09,Active,,
C00872,Consumer,North,Organic,Premium,2026-03-24,Active,,
C00873,SMB,South,Social,Basic,2026-04-23,Active,,
C00874,Consumer,East,Referral,Basic,2026-02-18,Active,,
C00875,Consumer,East,Social,Pro,2026-02-24,Churned,2026-05-20,Poor Experience
C00876,Consumer,East,Social,Pro,2025-07-14,Active,,
C00877,SMB,South,Social,Basic,2025-08-02,Active,,
C00878,SMB,North,Paid Search,Basic,2026-01-04,Churned,2026-02-28,Low Usage
C00879,Consumer,East,Paid Search,Pro,2025-12-08,Active,,
C00880,Consumer,West,Social,Pro,2025-04-24,Active,,
C00881,Consumer,South,Paid Search,Basic,2025-08-30,Active,,
C00882,SMB,South,Organic,Pro,2025-05-04,Active,,
C00883,Consumer,North,Partner,Pro,2025-11-01,Active,,
C00884,Consumer,East,Partner,Pro,2025-03-17,Active,,
C00885,SMB,North,Paid Search,Basic,2025-11-07,Churned,2026-03-27,Competitor
C00886,Consumer,North,Organic,Pro,2026-04-14,Active,,
C00887,SMB,South,Paid Search,Basic,2025-11-08,Active,,
C00888,Consumer,West,Social,Basic,2025-07-15,Active,,
C00889,Consumer,East,Partner,Pro,2025-12-17,Active,,
C00890,Consumer,North,Organic,Pro,2025-02-13,Churned,2026-05-31,Competitor
C00891,SMB,West,Organic,Basic,2026-02-19,Active,,
C00892,Enterprise,East,Partner,Pro,2025-07-05,Active,,
C00893,SMB,South,Paid Search,Pro,2025-12-09,Active,,
C00894,Consumer,North,Referral,Pro,2025-09-03,Active,,
C00895,SMB,South,Partner,Pro,2026-03-13,Churned,2026-06-10,Poor Experience
C00896,Consumer,West,Organic,Pro,2025-03-25,Active,,
C00897,Consumer,West,Referral,Pro,2025-07-26,Churned,2026-06-14,Price
C00898,Enterprise,West,Organic,Basic,2025-05-31,Active,,
C00899,Consumer,West,Paid Search,Basic,2025-06-05,Active,,
C00900,Consumer,North,Social,Basic,2025-01-16,Churned,2026-06-09,Poor Experience
C00901,Consumer,East,Paid Search,Pro,2025-06-14,Active,,
C00902,Consumer,North,Partner,Pro,2026-02-09,Active,,
C00903,Consumer,South,Referral,Basic,2026-04-08,Active,,
C00904,SMB,West,Paid Search,Basic,2025-05-25,Active,,
C00905,Consumer,West,Organic,Pro,2025-02-06,Churned,2026-02-16,Poor Experience
C00906,Enterprise,South,Paid Search,Basic,2025-11-29,Active,,
C00907,SMB,East,Paid Search,Pro,2026-02-07,Active,,
C00908,Consumer,East,Organic,Basic,2026-02-18,Active,,
C00909,Consumer,South,Paid Search,Pro,2025-02-14,Churned,2026-04-15,Poor Experience
C00910,Consumer,East,Paid Search,Premium,2026-02-06,Active,,
C00911,SMB,South,Social,Basic,2025-07-25,Active,,
C00912,Consumer,South,Referral,Pro,2025-03-03,Active,,
C00913,SMB,South,Social,Basic,2026-02-24,Active,,
C00914,Consumer,East,Organic,Pro,2025-12-22,Churned,2026-06-15,Low Usage
C00915,SMB,West,Organic,Pro,2026-04-13,Churned,2026-04-17,Competitor
C00916,Consumer,South,Referral,Basic,2025-11-04,Active,,
C00917,Consumer,North,Paid Search,Pro,2025-01-19,Active,,
C00918,Enterprise,West,Organic,Premium,2025-12-31,Active,,
C00919,SMB,South,Social,Basic,2025-10-27,Active,,
C00920,Consumer,East,Social,Basic,2025-01-07,Churned,2026-05-24,Support Issues
C00921,Enterprise,West,Referral,Premium,2025-09-06,Active,,
C00922,Consumer,North,Organic,Pro,2026-03-04,Active,,
C00923,Enterprise,East,Social,Premium,2025-04-27,Active,,
C00924,SMB,North,Referral,Pro,2025-03-09,Churned,2026-05-10,Poor Experience
C00925,Consumer,East,Social,Premium,2025-02-03,Active,,
C00926,Consumer,West,Social,Pro,2025-07-13,Active,,
C00927,Consumer,West,Social,Pro,2025-11-21,Active,,
C00928,Consumer,South,Referral,Premium,2025-02-24,Active,,
C00929,SMB,East,Organic,Pro,2025-09-23,Churned,2026-06-06,Poor Experience
C00930,Consumer,North,Referral,Basic,2026-04-25,Active,,
C00931,Consumer,South,Referral,Basic,2025-02-11,Churned,2026-06-20,Price
C00932,SMB,South,Social,Basic,2025-10-24,Churned,2026-04-09,Poor Experience
C00933,Enterprise,North,Organic,Basic,2026-04-06,Active,,
C00934,Consumer,North,Organic,Basic,2025-08-19,Active,,
C00935,Consumer,West,Partner,Pro,2026-03-29,Active,,
C00936,Consumer,East,Social,Pro,2026-01-13,Active,,
C00937,Consumer,South,Partner,Pro,2026-01-29,Churned,2026-06-14,Competitor
C00938,Enterprise,West,Social,Pro,2025-01-10,Active,,
C00939,Consumer,South,Referral,Basic,2025-12-24,Active,,
C00940,SMB,East,Referral,Basic,2026-04-20,Active,,
C00941,Consumer,East,Partner,Basic,2026-03-20,Churned,2026-05-02,Price
C00942,SMB,North,Referral,Pro,2025-05-08,Active,,
C00943,SMB,West,Referral,Basic,2025-06-28,Churned,2026-06-11,Competitor
C00944,SMB,South,Organic,Basic,2026-02-09,Active,,
C00945,Consumer,North,Paid Search,Basic,2026-01-27,Active,,
C00946,Consumer,East,Social,Premium,2025-07-12,Active,,
C00947,Consumer,North,Organic,Basic,2025-04-02,Active,,
C00948,Enterprise,North,Organic,Pro,2026-01-04,Active,,
C00949,Enterprise,North,Paid Search,Pro,2025-08-19,Active,,
C00950,SMB,East,Organic,Pro,2025-03-19,Active,,
C00951,SMB,North,Organic,Premium,2025-03-26,Active,,
C00952,SMB,South,Paid Search,Basic,2025-01-30,Active,,
C00953,Consumer,West,Partner,Basic,2025-08-01,Active,,
C00954,Enterprise,East,Referral,Premium,2025-02-18,Active,,
C00955,Consumer,South,Organic,Pro,2025-09-22,Active,,
C00956,Consumer,South,Organic,Pro,2025-05-25,Active,,
C00957,Consumer,South,Referral,Pro,2025-03-10,Active,,
C00958,Consumer,North,Paid Search,Pro,2025-02-27,Active,,
C00959,Consumer,North,Social,Premium,2025-07-04,Active,,
C00960,SMB,West,Referral,Premium,2025-03-03,Active,,
C00961,Consumer,West,Social,Pro,2026-04-24,Active,,
C00962,SMB,West,Organic,Basic,2025-11-04,Churned,2026-02-28,Competitor
C00963,Consumer,North,Referral,Premium,2026-03-21,Active,,
C00964,Consumer,East,Organic,Basic,2025-10-23,Active,,
C00965,Consumer,North,Partner,Basic,2025-06-15,Active,,
C00966,Consumer,East,Referral,Premium,2025-06-20,Active,,
C00967,SMB,West,Paid Search,Basic,2025-03-04,Active,,
C00968,Consumer,South,Organic,Basic,2025-05-27,Active,,
C00969,SMB,West,Organic,Basic,2026-04-29,Active,,
C00970,Consumer,North,Referral,Premium,2025-11-02,Active,,
C00971,SMB,West,Organic,Pro,2025-06-10,Active,,
C00972,Enterprise,South,Referral,Pro,2025-05-21,Active,,
C00973,SMB,South,Organic,Basic,2025-11-30,Active,,
C00974,Consumer,East,Referral,Pro,2025-04-07,Active,,
C00975,Consumer,South,Social,Pro,2026-03-22,Active,,
C00976,Consumer,East,Social,Basic,2025-08-09,Churned,2026-06-18,Poor Experience
C00977,SMB,South,Social,Basic,2025-02-12,Active,,
C00978,Consumer,West,Organic,Basic,2026-03-09,Active,,
C00979,Consumer,West,Organic,Premium,2025-10-19,Active,,
C00980,SMB,North,Referral,Pro,2026-01-13,Active,,
C00981,Consumer,South,Paid Search,Premium,2025-04-18,Active,,
C00982,SMB,South,Paid Search,Basic,2025-09-23,Churned,2026-03-20,Price
C00983,Consumer,South,Organic,Pro,2025-04-05,Churned,2026-04-16,Poor Experience
C00984,Consumer,South,Organic,Pro,2025-09-19,Churned,2026-03-21,Price
C00985,SMB,West,Organic,Pro,2025-11-09,Active,,
C00986,Consumer,East,Partner,Premium,2026-01-20,Active,,
C00987,SMB,East,Organic,Basic,2025-03-12,Churned,2026-05-14,Price
C00988,Consumer,West,Referral,Basic,2026-03-18,Active,,
C00989,Consumer,West,Organic,Pro,2025-08-07,Active,,
C00990,SMB,West,Referral,Pro,2025-01-21,Churned,2026-04-02,Price
C00991,SMB,South,Paid Search,Pro,2025-04-02,Active,,
C00992,SMB,East,Partner,Basic,2025-05-07,Churned,2026-02-20,Price
C00993,Consumer,West,Partner,Pro,2025-03-21,Active,,
C00994,SMB,West,Paid Search,Basic,2025-11-08,Churned,2026-02-20,Low Usage
C00995,Consumer,South,Partner,Pro,2025-08-26,Active,,
C00996,Consumer,North,Partner,Pro,2026-04-16,Active,,
C00997,Enterprise,North,Social,Pro,2026-01-07,Active,,
C00998,Consumer,East,Social,Basic,2026-02-08,Active,,
C00999,Enterprise,North,Organic,Basic,2025-07-01,Active,,
C01000,Consumer,North,Referral,Basic,2025-01-25,Active,,
C01001,Consumer,East,Organic,Basic,2025-06-05,Active,,
C01002,Consumer,South,Organic,Pro,2025-01-05,Churned,2026-05-11,Price
C01003,Enterprise,North,Partner,Premium,2025-04-30,Active,,
C01004,SMB,South,Paid Search,Basic,2025-10-04,Active,,
C01005,SMB,West,Social,Pro,2025-01-18,Churned,2026-05-27,Poor Experience
C01006,SMB,East,Social,Premium,2026-03-07,Active,,
C01007,SMB,South,Partner,Premium,2025-07-17,Active,,
C01008,SMB,East,Partner,Basic,2025-02-26,Active,,
C01009,Consumer,South,Organic,Premium,2025-04-03,Active,,
C01010,Consumer,East,Organic,Basic,2025-01-19,Churned,2026-03-12,Support Issues
C01011,Consumer,West,Paid Search,Basic,2026-01-19,Active,,
C01012,Enterprise,West,Organic,Basic,2025-12-19,Active,,
C01013,Enterprise,South,Organic,Pro,2025-07-12,Active,,
C01014,Consumer,East,Paid Search,Basic,2025-08-25,Active,,
C01015,SMB,West,Social,Basic,2026-01-22,Active,,
C01016,Enterprise,South,Referral,Basic,2026-03-02,Active,,
C01017,Consumer,East,Paid Search,Premium,2025-10-04,Churned,2026-05-20,Low Usage
C01018,SMB,South,Referral,Premium,2025-08-15,Churned,2026-04-30,Competitor
C01019,Enterprise,East,Organic,Basic,2025-08-21,Active,,
C01020,Consumer,South,Organic,Premium,2025-02-09,Churned,2026-02-08,Poor Experience
C01021,SMB,West,Social,Premium,2025-11-19,Active,,
C01022,Consumer,North,Referral,Pro,2025-06-02,Active,,
C01023,Enterprise,South,Social,Basic,2025-05-07,Churned,2026-04-07,Low Usage
C01024,Enterprise,South,Organic,Pro,2025-08-25,Churned,2026-05-09,Support Issues
C01025,Enterprise,South,Social,Premium,2025-02-24,Active,,
C01026,Consumer,North,Referral,Pro,2026-04-13,Churned,2026-06-02,Poor Experience
C01027,Enterprise,South,Referral,Basic,2026-03-12,Active,,
C01028,SMB,West,Referral,Pro,2025-06-21,Active,,
C01029,Consumer,South,Partner,Pro,2025-04-19,Active,,
C01030,SMB,South,Referral,Pro,2025-12-20,Churned,2026-04-15,Low Usage
C01031,Consumer,West,Referral,Basic,2026-04-14,Active,,
C01032,SMB,South,Partner,Basic,2025-07-03,Churned,2026-05-27,Support Issues
C01033,Consumer,East,Social,Premium,2026-03-15,Active,,
C01034,Consumer,East,Paid Search,Premium,2026-01-03,Active,,
C01035,Consumer,West,Social,Basic,2026-04-16,Active,,
C01036,SMB,West,Paid Search,Premium,2025-07-17,Active,,
C01037,Consumer,East,Organic,Basic,2026-01-06,Active,,
C01038,SMB,South,Referral,Pro,2026-01-08,Active,,
C01039,Consumer,South,Partner,Pro,2026-04-06,Active,,
C01040,Consumer,South,Partner,Premium,2025-03-28,Active,,
C01041,Consumer,West,Paid Search,Premium,2025-07-20,Active,,
C01042,SMB,South,Referral,Basic,2025-12-03,Active,,
C01043,Consumer,West,Organic,Premium,2025-11-18,Active,,
C01044,SMB,East,Partner,Basic,2025-10-02,Active,,
C01045,Enterprise,East,Partner,Pro,2025-07-30,Active,,
C01046,SMB,North,Referral,Pro,2026-01-26,Active,,
C01047,Consumer,South,Social,Pro,2025-04-28,Active,,
C01048,Consumer,East,Social,Basic,2025-07-10,Active,,
C01049,Enterprise,West,Referral,Premium,2025-02-11,Active,,
C01050,Consumer,South,Organic,Basic,2025-02-11,Active,,
C01051,Enterprise,South,Paid Search,Basic,2025-11-11,Active,,
C01052,Consumer,East,Referral,Pro,2025-10-03,Churned,2026-06-21,Low Usage
C01053,Enterprise,West,Referral,Pro,2025-11-25,Active,,
C01054,SMB,East,Paid Search,Premium,2025-01-17,Active,,
C01055,Enterprise,East,Partner,Basic,2025-10-10,Active,,
C01056,Consumer,West,Organic,Basic,2026-03-07,Active,,
C01057,SMB,North,Referral,Premium,2025-09-15,Active,,
C01058,Consumer,North,Referral,Pro,2025-03-04,Churned,2026-03-28,Poor Experience
C01059,Consumer,South,Referral,Basic,2025-03-03,Active,,
C01060,SMB,North,Referral,Pro,2025-04-10,Churned,2026-04-24,Competitor
C01061,Enterprise,West,Organic,Pro,2025-01-19,Active,,
C01062,Enterprise,West,Organic,Pro,2025-01-17,Active,,
C01063,SMB,East,Referral,Pro,2025-11-21,Active,,
C01064,Consumer,North,Referral,Premium,2026-02-27,Churned,2026-06-18,Price
C01065,Consumer,West,Organic,Premium,2026-04-11,Active,,
C01066,SMB,West,Social,Pro,2026-01-08,Active,,
C01067,Consumer,West,Paid Search,Basic,2025-09-03,Churned,2026-04-29,Poor Experience
C01068,Consumer,West,Referral,Premium,2025-09-08,Churned,2026-04-04,Price
C01069,Consumer,South,Social,Pro,2026-03-31,Active,,
C01070,Consumer,North,Organic,Pro,2025-03-22,Active,,
C01071,Consumer,South,Organic,Basic,2025-02-08,Active,,
C01072,Consumer,North,Social,Premium,2025-02-05,Churned,2026-02-16,Price
C01073,Consumer,North,Referral,Pro,2026-02-28,Active,,
C01074,Consumer,West,Referral,Basic,2026-03-05,Active,,
C01075,Enterprise,East,Social,Basic,2026-01-23,Active,,
C01076,Consumer,West,Social,Premium,2026-02-13,Active,,
C01077,Consumer,West,Partner,Basic,2025-07-16,Active,,
C01078,SMB,North,Referral,Premium,2025-06-07,Active,,
C01079,Consumer,West,Paid Search,Pro,2025-07-23,Active,,
C01080,Enterprise,South,Paid Search,Pro,2025-07-15,Active,,
C01081,SMB,South,Organic,Basic,2025-08-04,Active,,
C01082,Consumer,North,Referral,Basic,2025-10-12,Churned,2026-03-13,Low Usage
C01083,Consumer,North,Organic,Premium,2026-04-02,Churned,2026-04-10,Poor Experience
C01084,Enterprise,South,Partner,Basic,2025-07-15,Active,,
C01085,Enterprise,South,Referral,Pro,2025-11-03,Active,,
C01086,Consumer,South,Referral,Basic,2025-06-01,Churned,2026-05-22,Competitor
C01087,SMB,East,Paid Search,Basic,2025-01-14,Churned,2026-02-19,Poor Experience
C01088,Consumer,North,Organic,Basic,2025-11-21,Churned,2026-02-17,Competitor
C01089,Enterprise,North,Organic,Pro,2025-05-26,Churned,2026-05-02,Poor Experience
C01090,Consumer,South,Paid Search,Premium,2026-03-02,Active,,
C01091,Enterprise,West,Organic,Basic,2025-02-26,Churned,2026-02-17,Poor Experience
C01092,SMB,South,Referral,Basic,2025-07-30,Churned,2026-05-02,Low Usage
C01093,SMB,South,Partner,Basic,2025-09-25,Active,,
C01094,Consumer,North,Partner,Pro,2025-07-29,Active,,
C01095,Consumer,South,Referral,Pro,2025-01-17,Active,,
C01096,Consumer,South,Organic,Premium,2025-10-13,Active,,
C01097,Consumer,South,Partner,Pro,2025-12-10,Active,,
C01098,Consumer,South,Partner,Pro,2025-07-22,Active,,
C01099,SMB,South,Organic,Basic,2025-04-09,Active,,
C01100,Consumer,North,Social,Premium,2025-10-06,Active,,
C01101,Consumer,West,Paid Search,Basic,2025-07-28,Active,,
C01102,Enterprise,West,Social,Basic,2025-05-09,Active,,
C01103,Enterprise,North,Partner,Pro,2025-12-01,Active,,
C01104,Enterprise,South,Organic,Pro,2025-10-15,Active,,
C01105,Enterprise,East,Partner,Basic,2025-09-09,Active,,
C01106,Consumer,North,Referral,Pro,2025-09-22,Churned,2026-02-04,Competitor
C01107,Consumer,South,Partner,Pro,2025-09-28,Churned,2026-03-02,Support Issues
C01108,SMB,West,Paid Search,Basic,2026-02-16,Active,,
C01109,SMB,South,Social,Premium,2026-02-12,Active,,
C01110,Consumer,North,Organic,Pro,2025-07-07,Churned,2026-05-01,Price
C01111,SMB,North,Paid Search,Basic,2026-02-23,Active,,
C01112,Consumer,East,Organic,Pro,2025-08-02,Churned,2026-03-05,Competitor
C01113,Consumer,North,Partner,Basic,2025-10-10,Active,,
C01114,Consumer,West,Social,Pro,2025-07-30,Churned,2026-02-10,Poor Experience
C01115,SMB,East,Partner,Pro,2025-12-31,Active,,
C01116,SMB,South,Partner,Basic,2025-03-17,Active,,
C01117,Consumer,South,Organic,Pro,2025-05-28,Active,,
C01118,Enterprise,North,Paid Search,Premium,2025-11-17,Active,,
C01119,Consumer,North,Organic,Pro,2025-08-01,Active,,
C01120,Consumer,North,Organic,Premium,2026-03-09,Active,,
C01121,Enterprise,East,Organic,Basic,2025-04-19,Active,,
C01122,Enterprise,West,Paid Search,Basic,2025-05-09,Active,,
C01123,Enterprise,West,Organic,Basic,2025-01-10,Active,,
C01124,SMB,South,Organic,Basic,2025-02-16,Active,,
C01125,SMB,East,Organic,Basic,2026-01-14,Active,,
C01126,SMB,East,Organic,Basic,2025-11-11,Churned,2026-04-27,Low Usage
C01127,Consumer,East,Partner,Premium,2025-04-06,Churned,2026-04-11,Support Issues
C01128,Consumer,South,Social,Premium,2026-03-22,Churned,2026-04-13,Competitor
C01129,Consumer,West,Partner,Pro,2025-04-13,Active,,
C01130,Consumer,South,Paid Search,Basic,2026-01-15,Churned,2026-04-27,Poor Experience
C01131,SMB,South,Organic,Basic,2025-12-08,Active,,
C01132,Consumer,South,Social,Basic,2025-05-26,Churned,2026-06-02,Price
C01133,Consumer,West,Paid Search,Pro,2026-01-03,Active,,
C01134,Consumer,West,Paid Search,Premium,2026-03-06,Active,,
C01135,SMB,South,Organic,Pro,2026-02-20,Churned,2026-06-12,Low Usage
C01136,Consumer,North,Organic,Basic,2025-01-27,Churned,2026-05-03,Price
C01137,Enterprise,North,Organic,Pro,2025-08-08,Active,,
C01138,Consumer,North,Paid Search,Basic,2025-01-18,Active,,
C01139,Consumer,South,Referral,Basic,2025-06-16,Active,,
C01140,SMB,North,Organic,Pro,2026-03-09,Active,,
C01141,SMB,West,Organic,Pro,2026-04-22,Churned,2026-04-01,Poor Experience
C01142,Consumer,South,Social,Basic,2025-03-23,Active,,
C01143,SMB,South,Organic,Basic,2026-03-04,Churned,2026-06-16,Poor Experience
C01144,SMB,North,Paid Search,Premium,2025-03-13,Active,,
C01145,Consumer,East,Partner,Basic,2025-11-06,Active,,
C01146,Enterprise,West,Organic,Basic,2026-04-24,Active,,
C01147,SMB,West,Organic,Basic,2025-09-11,Churned,2026-03-31,Poor Experience
C01148,SMB,North,Paid Search,Basic,2025-06-11,Active,,
C01149,Enterprise,West,Paid Search,Basic,2025-11-23,Churned,2026-03-22,Price
C01150,Enterprise,South,Referral,Premium,2026-02-24,Active,,
C01151,SMB,West,Social,Basic,2026-02-06,Active,,
C01152,SMB,East,Organic,Pro,2025-02-07,Active,,
C01153,SMB,West,Referral,Pro,2026-03-19,Active,,
C01154,SMB,East,Referral,Pro,2026-01-28,Active,,
C01155,SMB,West,Organic,Premium,2025-07-20,Active,,
C01156,SMB,South,Referral,Premium,2025-07-19,Active,,
C01157,Consumer,East,Organic,Basic,2025-09-12,Churned,2026-05-12,Low Usage
C01158,Enterprise,South,Paid Search,Pro,2025-06-28,Active,,
C01159,Enterprise,North,Organic,Pro,2025-02-04,Active,,
C01160,Consumer,South,Paid Search,Premium,2025-03-23,Active,,
C01161,SMB,South,Paid Search,Pro,2026-01-24,Active,,
C01162,Consumer,North,Social,Premium,2026-02-02,Churned,2026-03-15,Support Issues
C01163,Consumer,South,Organic,Pro,2025-08-08,Active,,
C01164,SMB,North,Paid Search,Basic,2025-06-07,Active,,
C01165,Consumer,West,Paid Search,Pro,2025-01-04,Active,,
C01166,SMB,South,Social,Premium,2025-06-16,Churned,2026-06-03,Competitor
C01167,SMB,South,Referral,Premium,2026-04-13,Active,,
C01168,Consumer,North,Referral,Basic,2026-03-24,Active,,
C01169,Consumer,North,Social,Pro,2026-02-13,Active,,
C01170,Consumer,West,Partner,Basic,2026-02-16,Active,,
C01171,SMB,West,Paid Search,Basic,2025-07-23,Active,,
C01172,Enterprise,East,Referral,Basic,2025-07-13,Active,,
C01173,SMB,West,Social,Basic,2025-08-23,Active,,
C01174,Consumer,North,Partner,Premium,2025-07-25,Active,,
C01175,SMB,West,Partner,Basic,2025-05-30,Active,,
C01176,Consumer,South,Paid Search,Premium,2025-06-08,Active,,
C01177,SMB,South,Organic,Basic,2025-10-06,Churned,2026-02-23,Price
C01178,Consumer,West,Paid Search,Basic,2025-10-31,Active,,
C01179,SMB,North,Social,Basic,2026-02-08,Churned,2026-05-30,Price
C01180,Consumer,West,Paid Search,Basic,2026-01-16,Active,,
C01181,Enterprise,East,Paid Search,Basic,2025-06-15,Active,,
C01182,Consumer,East,Social,Basic,2025-11-07,Active,,
C01183,SMB,East,Paid Search,Pro,2025-03-09,Active,,
C01184,Enterprise,North,Partner,Basic,2026-04-08,Active,,
C01185,Consumer,South,Paid Search,Basic,2025-03-29,Active,,
C01186,Enterprise,West,Paid Search,Basic,2025-08-05,Active,,
C01187,SMB,North,Paid Search,Premium,2025-01-01,Churned,2026-06-07,Price
C01188,Consumer,West,Social,Premium,2025-05-15,Active,,
C01189,Consumer,West,Organic,Pro,2025-07-04,Active,,
C01190,SMB,West,Organic,Basic,2025-12-17,Active,,
C01191,Consumer,North,Partner,Basic,2025-05-20,Churned,2026-02-06,Competitor
C01192,SMB,South,Organic,Premium,2025-04-16,Active,,
C01193,Consumer,North,Referral,Basic,2025-05-13,Active,,
C01194,SMB,South,Referral,Basic,2025-04-18,Churned,2026-04-01,Support Issues
C01195,Consumer,East,Paid Search,Basic,2025-06-27,Active,,
C01196,Enterprise,North,Referral,Basic,2025-10-25,Churned,2026-04-03,Low Usage
C01197,Enterprise,South,Organic,Basic,2025-12-24,Active,,
C01198,Enterprise,South,Referral,Pro,2026-01-15,Active,,
C01199,SMB,West,Paid Search,Basic,2026-01-31,Churned,2026-05-24,Low Usage
C01200,Consumer,West,Referral,Pro,2025-12-25,Active,,
