customer_id,month,sessions,support_tickets,active_flag
C00622,2025-10-01,9,0,1
C00622,2025-11-01,6,0,1
C00622,2025-12-01,5,0,1
C00622,2026-01-01,5,0,1
C00622,2026-02-01,0,1,0
C00622,2026-03-01,4,1,1
C00622,2026-04-01,8,2,1
C00622,2026-05-01,11,1,1
C00622,2026-06-01,5,0,1
C00623,2025-12-01,1,0,0
C00623,2026-01-01,1,0,0
C00623,2026-02-01,0,1,0
C00623,2026-03-01,1,0,1
C00623,2026-04-01,7,0,1
C00623,2026-05-01,6,0,1
C00623,2026-06-01,8,0,1
C00624,2025-06-01,4,0,1
C00624,2025-07-01,0,0,0
C00624,2025-08-01,9,0,1
C00624,2025-09-01,0,0,0
C00624,2025-10-01,2,2,0
C00624,2025-11-01,10,1,1
C00624,2025-12-01,4,1,1
C00624,2026-01-01,3,0,1
C00624,2026-02-01,9,1,1
C00624,2026-03-01,1,1,0
C00624,2026-04-01,8,0,1
C00624,2026-05-01,6,0,1
C00624,2026-06-01,1,0,0
C00625,2025-11-01,7,0,1
C00625,2025-12-01,7,0,1
C00625,2026-01-01,2,0,1
C00625,2026-02-01,0,0,0
C00625,2026-03-01,6,1,1
C00625,2026-04-01,1,1,0
C00625,2026-05-01,6,0,1
C00625,2026-06-01,1,0,0
C00626,2025-03-01,11,1,1
C00626,2025-04-01,1,0,0
C00626,2025-05-01,1,0,0
C00626,2025-06-01,8,2,1
C00626,2025-07-01,7,0,1
C00626,2025-08-01,2,0,1
C00626,2025-09-01,1,1,0
C00626,2025-10-01,2,0,0
C00626,2025-11-01,10,0,1
C00626,2025-12-01,11,0,1
C00626,2026-01-01,0,0,0
C00626,2026-02-01,8,2,1
C00626,2026-03-01,1,0,0
C00626,2026-04-01,5,2,1
C00626,2026-05-01,2,0,0
C00626,2026-06-01,9,0,1
C00627,2025-12-01,1,0,0
C00627,2026-01-01,0,0,0
C00627,2026-02-01,1,0,0
C00627,2026-03-01,0,1,0
C00627,2026-04-01,9,0,1
C00627,2026-05-01,0,0,0
C00627,2026-06-01,5,1,1
C00628,2026-02-01,5,0,1
C00628,2026-03-01,3,0,0
C00628,2026-04-01,8,1,1
C00628,2026-05-01,0,0,0
C00628,2026-06-01,7,0,1
C00629,2025-02-01,5,0,1
C00629,2025-03-01,9,0,1
C00629,2025-04-01,0,0,1
C00629,2025-05-01,8,0,1
C00629,2025-06-01,0,1,0
C00629,2025-07-01,4,1,1
C00629,2025-08-01,0,0,0
C00629,2025-09-01,3,0,1
C00629,2025-10-01,3,0,1
C00629,2025-11-01,1,0,0
C00629,2025-12-01,8,0,1
C00629,2026-01-01,0,1,0
C00629,2026-02-01,4,0,1
C00629,2026-03-01,0,0,0
C00629,2026-04-01,7,0,1
C00629,2026-05-01,4,0,1
C00629,2026-06-01,1,0,0
C00630,2025-03-01,6,0,1
C00630,2025-04-01,9,0,1
C00630,2025-05-01,9,0,1
C00630,2025-06-01,9,0,1
C00630,2025-07-01,11,0,1
C00630,2025-08-01,2,1,0
C00630,2025-09-01,7,0,1
C00630,2025-10-01,6,0,1
C00630,2025-11-01,1,0,0
C00630,2025-12-01,1,0,0
C00630,2026-01-01,4,0,0
C00630,2026-02-01,0,0,0
C00630,2026-03-01,12,0,1
C00630,2026-04-01,6,0,1
C00630,2026-05-01,1,0,0
C00630,2026-06-01,2,0,0
C00631,2025-05-01,2,0,1
C00631,2025-06-01,5,0,1
C00631,2025-07-01,1,0,0
C00631,2025-08-01,11,0,1
C00631,2025-09-01,7,1,1
C00631,2025-10-01,1,1,0
C00631,2025-11-01,7,1,1
C00631,2025-12-01,6,2,1
C00631,2026-01-01,12,1,1
C00631,2026-02-01,0,1,0
C00631,2026-03-01,1,0,0
C00631,2026-04-01,1,1,0
C00631,2026-05-01,1,0,0
C00631,2026-06-01,5,0,1
C00632,2025-02-01,7,1,1
C00632,2025-03-01,15,0,1
C00632,2025-04-01,12,0,1
C00632,2025-05-01,1,0,0
C00632,2025-06-01,1,0,0
C00632,2025-07-01,8,1,1
C00632,2025-08-01,4,0,1
C00632,2025-09-01,1,2,0
C00632,2025-10-01,8,0,1
C00632,2025-11-01,2,0,0
C00632,2025-12-01,7,0,1
C00632,2026-01-01,5,1,1
C00632,2026-02-01,2,0,0
C00632,2026-03-01,10,0,1
C00632,2026-04-01,10,1,1
C00632,2026-05-01,2,1,0
C00632,2026-06-01,0,0,0
C00633,2026-03-01,3,0,0
C00633,2026-04-01,0,0,0
C00633,2026-05-01,7,0,1
C00633,2026-06-01,3,0,1
C00634,2026-03-01,7,2,1
C00634,2026-04-01,7,0,1
C00634,2026-05-01,0,0,0
C00634,2026-06-01,0,0,0
C00635,2025-07-01,2,1,0
C00635,2025-08-01,8,1,1
C00635,2025-09-01,5,1,1
C00635,2025-10-01,4,0,1
C00635,2025-11-01,5,1,1
C00635,2025-12-01,6,0,1
C00635,2026-01-01,9,0,1
C00635,2026-02-01,7,0,1
C00635,2026-03-01,7,0,1
C00635,2026-04-01,12,1,1
C00635,2026-05-01,0,1,0
C00635,2026-06-01,14,0,1
C00636,2025-02-01,1,1,0
C00636,2025-03-01,8,0,1
C00636,2025-04-01,8,0,1
C00636,2025-05-01,9,0,1
C00636,2025-06-01,7,0,1
C00636,2025-07-01,5,1,1
C00636,2025-08-01,4,0,1
C00636,2025-09-01,6,0,1
C00636,2025-10-01,7,1,1
C00636,2025-11-01,2,0,0
C00636,2025-12-01,1,0,0
C00636,2026-01-01,3,0,0
C00636,2026-02-01,0,1,0
C00636,2026-03-01,8,0,1
C00636,2026-04-01,5,0,1
C00636,2026-05-01,8,2,1
C00636,2026-06-01,8,2,1
C00637,2026-01-01,6,1,1
C00637,2026-02-01,6,0,1
C00637,2026-03-01,2,0,0
C00637,2026-04-01,1,1,0
C00637,2026-05-01,5,0,1
C00637,2026-06-01,1,0,0
C00638,2025-11-01,2,1,0
C00638,2025-12-01,11,0,1
C00638,2026-01-01,4,0,1
C00638,2026-02-01,1,0,0
C00638,2026-03-01,3,0,0
C00638,2026-04-01,1,2,0
C00638,2026-05-01,1,0,0
C00638,2026-06-01,0,0,0
C00639,2025-10-01,5,0,1
C00639,2025-11-01,9,0,1
C00639,2025-12-01,7,1,1
C00639,2026-01-01,1,0,0
C00639,2026-02-01,1,1,0
C00639,2026-03-01,5,0,1
C00639,2026-04-01,0,0,0
C00639,2026-05-01,6,0,1
C00639,2026-06-01,12,1,1
C00640,2025-04-01,13,0,1
C00640,2025-05-01,9,1,1
C00640,2025-06-01,7,0,1
C00640,2025-07-01,7,0,1
C00640,2025-08-01,6,0,1
C00640,2025-09-01,7,1,1
C00640,2025-10-01,1,0,0
C00640,2025-11-01,9,0,1
C00640,2025-12-01,6,0,1
C00640,2026-01-01,9,1,1
C00640,2026-02-01,3,0,1
C00640,2026-03-01,2,0,0
C00640,2026-04-01,1,0,0
C00640,2026-05-01,8,0,1
C00640,2026-06-01,2,0,0
C00641,2025-05-01,6,0,1
C00641,2025-06-01,5,0,1
C00641,2025-07-01,3,0,1
C00641,2025-08-01,1,1,0
C00641,2025-09-01,5,1,1
C00641,2025-10-01,4,0,1
C00641,2025-11-01,2,1,1
C00641,2025-12-01,9,1,1
C00641,2026-01-01,1,2,0
C00641,2026-02-01,9,1,1
C00641,2026-03-01,3,0,1
C00641,2026-04-01,1,2,0
C00641,2026-05-01,3,0,0
C00641,2026-06-01,6,0,1
C00642,2026-02-01,8,0,1
C00642,2026-03-01,3,1,0
C00642,2026-04-01,7,0,1
C00642,2026-05-01,4,0,1
C00642,2026-06-01,8,0,1
C00643,2025-08-01,6,0,1
C00643,2025-09-01,10,0,1
C00643,2025-10-01,0,0,0
C00643,2025-11-01,5,0,1
C00643,2025-12-01,3,0,1
C00643,2026-01-01,0,0,0
C00643,2026-02-01,8,1,1
C00643,2026-03-01,7,0,1
C00643,2026-04-01,0,0,0
C00643,2026-05-01,9,0,1
C00643,2026-06-01,1,0,0
C00644,2025-10-01,2,0,1
C00644,2025-11-01,2,0,0
C00644,2025-12-01,7,1,1
C00644,2026-01-01,3,1,1
C00644,2026-02-01,10,0,1
C00644,2026-03-01,12,0,1
C00644,2026-04-01,10,0,1
C00644,2026-05-01,2,0,0
C00644,2026-06-01,7,1,1
C00645,2025-10-01,8,0,1
C00645,2025-11-01,1,0,0
C00645,2025-12-01,9,0,1
C00645,2026-01-01,3,0,0
C00645,2026-02-01,0,1,0
C00645,2026-03-01,1,0,0
C00645,2026-04-01,6,0,1
C00645,2026-05-01,5,1,1
C00645,2026-06-01,2,0,0
C00646,2025-04-01,11,1,1
C00646,2025-05-01,0,0,0
C00646,2025-06-01,3,0,1
C00646,2025-07-01,5,0,1
C00646,2025-08-01,6,0,1
C00646,2025-09-01,5,0,1
C00646,2025-10-01,9,0,1
C00646,2025-11-01,10,1,1
C00646,2025-12-01,1,0,0
C00646,2026-01-01,1,0,0
C00646,2026-02-01,7,0,1
C00646,2026-03-01,7,0,1
C00646,2026-04-01,3,0,0
C00646,2026-05-01,5,0,1
C00646,2026-06-01,0,0,0
C00647,2026-02-01,6,0,1
C00647,2026-03-01,6,1,1
C00647,2026-04-01,1,0,0
C00647,2026-05-01,6,0,1
C00647,2026-06-01,2,1,0
C00648,2026-05-01,2,0,0
C00648,2026-06-01,4,0,1
C00649,2025-05-01,10,2,1
C00649,2025-06-01,0,0,0
C00649,2025-07-01,7,0,1
C00649,2025-08-01,1,1,0
C00649,2025-09-01,8,0,1
C00649,2025-10-01,2,0,0
C00649,2025-11-01,6,1,1
C00649,2025-12-01,9,0,1
C00649,2026-01-01,6,0,1
C00649,2026-02-01,0,0,0
C00649,2026-03-01,2,0,0
C00649,2026-04-01,3,0,1
C00649,2026-05-01,1,0,0
C00649,2026-06-01,1,0,0
C00650,2025-07-01,8,0,1
C00650,2025-08-01,8,0,1
C00650,2025-09-01,2,1,0
C00650,2025-10-01,8,0,1
C00650,2025-11-01,1,0,0
C00650,2025-12-01,4,0,1
C00650,2026-01-01,6,0,1
C00650,2026-02-01,0,0,0
C00650,2026-03-01,2,0,0
C00650,2026-04-01,8,0,1
C00650,2026-05-01,0,0,0
C00650,2026-06-01,4,0,1
C00651,2025-04-01,8,0,1
C00651,2025-05-01,4,0,1
C00651,2025-06-01,4,0,1
C00651,2025-07-01,5,0,1
C00651,2025-08-01,4,0,1
C00651,2025-09-01,1,0,0
C00651,2025-10-01,4,1,1
C00651,2025-11-01,0,1,0
C00651,2025-12-01,1,0,0
C00651,2026-01-01,13,0,1
C00651,2026-02-01,4,3,1
C00651,2026-03-01,9,0,1
C00651,2026-04-01,0,1,0
C00651,2026-05-01,1,0,0
C00651,2026-06-01,3,1,0
C00652,2025-04-01,3,0,1
C00652,2025-05-01,1,0,0
C00652,2025-06-01,6,0,1
C00652,2025-07-01,8,0,1
C00652,2025-08-01,2,0,0
C00652,2025-09-01,1,0,0
C00652,2025-10-01,7,0,1
C00652,2025-11-01,0,0,0
C00652,2025-12-01,9,0,1
C00652,2026-01-01,6,0,1
C00652,2026-02-01,6,0,1
C00652,2026-03-01,1,0,0
C00652,2026-04-01,2,0,0
C00652,2026-05-01,7,0,1
C00652,2026-06-01,4,0,1
C00653,2026-05-01,1,0,0
C00653,2026-06-01,8,0,1
C00654,2026-05-01,6,1,1
C00654,2026-06-01,6,0,1
C00655,2026-05-01,1,0,0
C00655,2026-06-01,0,0,0
C00656,2025-10-01,7,0,1
C00656,2025-11-01,1,1,0
C00656,2025-12-01,10,0,1
C00656,2026-01-01,1,1,0
C00656,2026-02-01,0,2,0
C00656,2026-03-01,4,0,1
C00656,2026-04-01,0,0,0
C00656,2026-05-01,0,0,0
C00656,2026-06-01,6,0,1
C00657,2025-06-01,8,0,1
C00657,2025-07-01,0,0,0
C00657,2025-08-01,8,0,1
C00657,2025-09-01,5,1,1
C00657,2025-10-01,7,0,1
C00657,2025-11-01,9,0,1
C00657,2025-12-01,1,1,0
C00657,2026-01-01,11,0,1
C00657,2026-02-01,0,1,0
C00657,2026-03-01,0,0,0
C00657,2026-04-01,10,1,1
C00657,2026-05-01,1,0,0
C00657,2026-06-01,7,0,1
C00658,2026-05-01,4,0,1
C00658,2026-06-01,13,0,1
C00659,2026-02-01,8,0,1
C00659,2026-03-01,1,1,0
C00659,2026-04-01,8,0,1
C00659,2026-05-01,7,1,1
C00659,2026-06-01,2,0,0
C00660,2025-11-01,4,0,1
C00660,2025-12-01,7,0,1
C00660,2026-01-01,0,0,0
C00660,2026-02-01,2,0,0
C00660,2026-03-01,2,0,0
C00660,2026-04-01,3,0,1
C00660,2026-05-01,6,0,1
C00660,2026-06-01,4,1,1
C00661,2026-05-01,7,0,1
C00661,2026-06-01,8,1,1
C00662,2025-04-01,5,0,1
C00662,2025-05-01,0,0,0
C00662,2025-06-01,7,0,1
C00662,2025-07-01,8,0,1
C00662,2025-08-01,4,1,1
C00662,2025-09-01,7,1,1
C00662,2025-10-01,7,0,1
C00662,2025-11-01,1,0,0
C00662,2025-12-01,6,0,1
C00662,2026-01-01,0,1,0
C00662,2026-02-01,1,0,0
C00662,2026-03-01,2,1,0
C00662,2026-04-01,1,0,0
C00662,2026-05-01,4,0,1
C00662,2026-06-01,0,1,0
C00663,2025-08-01,12,0,1
C00663,2025-09-01,1,0,0
C00663,2025-10-01,8,1,1
C00663,2025-11-01,3,0,0
C00663,2025-12-01,12,1,1
C00663,2026-01-01,0,1,0
C00663,2026-02-01,3,0,1
C00663,2026-03-01,0,0,0
C00663,2026-04-01,5,0,1
C00663,2026-05-01,1,0,0
C00663,2026-06-01,1,1,0
C00664,2025-02-01,7,0,1
C00664,2025-03-01,4,0,1
C00664,2025-04-01,8,0,1
C00664,2025-05-01,6,1,1
C00664,2025-06-01,8,1,1
C00664,2025-07-01,1,0,0
C00664,2025-08-01,3,0,1
C00664,2025-09-01,9,1,1
C00664,2025-10-01,6,1,1
C00664,2025-11-01,1,0,0
C00664,2025-12-01,6,0,1
C00664,2026-01-01,1,0,0
C00664,2026-02-01,3,0,0
C00664,2026-03-01,0,0,0
C00664,2026-04-01,0,0,0
C00664,2026-05-01,2,1,0
C00664,2026-06-01,7,0,1
C00665,2025-06-01,8,0,1
C00665,2025-07-01,8,1,1
C00665,2025-08-01,1,0,0
C00665,2025-09-01,5,0,1
C00665,2025-10-01,8,0,1
C00665,2025-11-01,10,0,1
C00665,2025-12-01,1,0,0
C00665,2026-01-01,3,1,0
C00665,2026-02-01,1,0,0
C00665,2026-03-01,4,1,1
C00665,2026-04-01,0,0,0
C00665,2026-05-01,5,1,1
C00665,2026-06-01,0,0,0
C00666,2026-03-01,8,0,1
C00666,2026-04-01,7,1,1
C00666,2026-05-01,6,1,1
C00666,2026-06-01,7,1,1
C00667,2025-10-01,11,0,1
C00667,2025-11-01,5,0,1
C00667,2025-12-01,3,1,0
C00667,2026-01-01,4,0,1
C00667,2026-02-01,5,0,1
C00667,2026-03-01,2,0,0
C00667,2026-04-01,7,0,1
C00667,2026-05-01,1,0,0
C00667,2026-06-01,8,1,1
C00668,2025-08-01,6,0,1
C00668,2025-09-01,4,0,1
C00668,2025-10-01,4,0,1
C00668,2025-11-01,7,1,1
C00668,2025-12-01,8,0,1
C00668,2026-01-01,10,1,1
C00668,2026-02-01,6,0,1
C00668,2026-03-01,4,0,1
C00668,2026-04-01,7,1,1
C00668,2026-05-01,2,1,0
C00668,2026-06-01,2,2,0
C00669,2025-12-01,5,0,1
C00669,2026-01-01,4,1,1
C00669,2026-02-01,7,0,1
C00669,2026-03-01,3,0,0
C00669,2026-04-01,3,0,0
C00669,2026-05-01,6,1,1
C00669,2026-06-01,4,0,0
C00670,2025-02-01,1,0,0
C00670,2025-03-01,2,0,0
C00670,2025-04-01,1,1,0
C00670,2025-05-01,6,0,1
C00670,2025-06-01,8,0,1
C00670,2025-07-01,1,0,0
C00670,2025-08-01,5,0,1
C00670,2025-09-01,0,0,0
C00670,2025-10-01,7,0,1
C00670,2025-11-01,3,0,1
C00670,2025-12-01,1,0,0
C00670,2026-01-01,0,0,0
C00670,2026-02-01,2,1,0
C00670,2026-03-01,1,0,0
C00670,2026-04-01,0,0,0
C00670,2026-05-01,2,1,0
C00670,2026-06-01,1,0,0
C00671,2025-10-01,9,1,1
C00671,2025-11-01,5,0,1
C00671,2025-12-01,0,0,0
C00671,2026-01-01,6,0,1
C00671,2026-02-01,0,1,0
C00671,2026-03-01,0,1,0
C00671,2026-04-01,5,0,1
C00671,2026-05-01,6,0,1
C00671,2026-06-01,6,1,1
C00672,2026-05-01,0,0,0
C00672,2026-06-01,10,0,1
C00673,2026-02-01,0,0,0
C00673,2026-03-01,11,1,1
C00673,2026-04-01,1,0,0
C00673,2026-05-01,9,0,1
C00673,2026-06-01,3,0,1
C00674,2025-02-01,9,1,1
C00674,2025-03-01,1,0,0
C00674,2025-04-01,11,2,1
C00674,2025-05-01,2,2,0
C00674,2025-06-01,6,0,1
C00674,2025-07-01,8,0,1
C00674,2025-08-01,1,1,0
C00674,2025-09-01,4,0,1
C00674,2025-10-01,0,0,0
C00674,2025-11-01,9,0,1
C00674,2025-12-01,1,0,0
C00674,2026-01-01,0,1,0
C00674,2026-02-01,9,0,1
C00674,2026-03-01,0,0,0
C00674,2026-04-01,1,2,0
C00674,2026-05-01,11,0,1
C00674,2026-06-01,0,0,0
C00675,2026-05-01,9,1,1
C00675,2026-06-01,8,0,1
C00676,2025-12-01,8,0,1
C00676,2026-01-01,6,0,1
C00676,2026-02-01,13,1,1
C00676,2026-03-01,5,0,1
C00676,2026-04-01,6,0,1
C00676,2026-05-01,5,0,1
C00676,2026-06-01,7,1,1
C00677,2025-12-01,8,1,1
C00677,2026-01-01,11,0,1
C00677,2026-02-01,7,0,1
C00677,2026-03-01,4,1,1
C00677,2026-04-01,0,0,0
C00677,2026-05-01,4,1,1
C00677,2026-06-01,7,1,1
C00678,2025-12-01,4,0,1
C00678,2026-01-01,11,0,1
C00678,2026-02-01,7,0,1
C00678,2026-03-01,7,1,1
C00678,2026-04-01,4,1,1
C00678,2026-05-01,11,0,1
C00678,2026-06-01,8,0,1
C00679,2025-07-01,6,0,1
C00679,2025-08-01,9,1,1
C00679,2025-09-01,2,0,0
C00679,2025-10-01,7,1,1
C00679,2025-11-01,2,1,0
C00679,2025-12-01,9,0,1
C00679,2026-01-01,0,0,0
C00679,2026-02-01,6,1,1
C00679,2026-03-01,5,1,1
C00679,2026-04-01,6,0,1
C00679,2026-05-01,2,2,0
C00679,2026-06-01,2,1,0
C00680,2025-07-01,2,0,1
C00680,2025-08-01,3,0,1
C00680,2025-09-01,6,1,1
C00680,2025-10-01,7,0,1
C00680,2025-11-01,12,1,1
C00680,2025-12-01,7,1,1
C00680,2026-01-01,4,0,1
C00680,2026-02-01,11,0,1
C00680,2026-03-01,1,2,0
C00680,2026-04-01,1,1,0
C00680,2026-05-01,4,0,1
C00680,2026-06-01,11,1,1
C00681,2026-01-01,6,0,1
C00681,2026-02-01,2,0,0
C00681,2026-03-01,2,0,0
C00681,2026-04-01,10,0,1
C00681,2026-05-01,10,1,1
C00681,2026-06-01,7,0,1
C00682,2025-07-01,1,1,0
C00682,2025-08-01,10,0,1
C00682,2025-09-01,2,2,1
C00682,2025-10-01,5,0,1
C00682,2025-11-01,0,0,0
C00682,2025-12-01,6,0,1
C00682,2026-01-01,2,0,0
C00682,2026-02-01,2,1,0
C00682,2026-03-01,10,0,1
C00682,2026-04-01,0,0,0
C00682,2026-05-01,3,0,1
C00682,2026-06-01,3,0,0
C00683,2025-06-01,8,0,1
C00683,2025-07-01,0,1,0
C00683,2025-08-01,6,0,1
C00683,2025-09-01,3,0,0
C00683,2025-10-01,0,1,0
C00683,2025-11-01,7,3,1
C00683,2025-12-01,8,2,1
C00683,2026-01-01,7,2,1
C00683,2026-02-01,4,0,1
C00683,2026-03-01,1,0,0
C00683,2026-04-01,7,0,1
C00683,2026-05-01,9,0,1
C00683,2026-06-01,0,0,0
C00684,2026-01-01,5,1,1
C00684,2026-02-01,8,0,1
C00684,2026-03-01,0,0,0
C00684,2026-04-01,10,0,1
C00684,2026-05-01,0,0,0
C00684,2026-06-01,8,0,1
C00685,2025-10-01,5,0,1
C00685,2025-11-01,6,1,1
C00685,2025-12-01,4,1,0
C00685,2026-01-01,5,0,1
C00685,2026-02-01,2,0,1
C00685,2026-03-01,3,0,0
C00685,2026-04-01,0,0,0
C00685,2026-05-01,4,0,1
C00685,2026-06-01,1,0,0
C00686,2025-06-01,7,1,1
C00686,2025-07-01,0,0,0
C00686,2025-08-01,0,0,0
C00686,2025-09-01,4,1,1
C00686,2025-10-01,7,1,1
C00686,2025-11-01,6,0,1
C00686,2025-12-01,0,1,0
C00686,2026-01-01,2,0,0
C00686,2026-02-01,5,0,1
C00686,2026-03-01,6,0,1
C00686,2026-04-01,2,0,0
C00686,2026-05-01,7,0,1
C00686,2026-06-01,1,0,0
C00687,2025-10-01,5,0,1
C00687,2025-11-01,6,0,1
C00687,2025-12-01,5,0,1
C00687,2026-01-01,5,0,1
C00687,2026-02-01,7,2,1
C00687,2026-03-01,8,0,1
C00687,2026-04-01,9,0,1
C00687,2026-05-01,2,0,0
C00687,2026-06-01,6,1,1
C00688,2025-03-01,7,0,1
C00688,2025-04-01,1,0,0
C00688,2025-05-01,4,0,1
C00688,2025-06-01,0,1,0
C00688,2025-07-01,0,1,0
C00688,2025-08-01,8,0,1
C00688,2025-09-01,4,0,1
C00688,2025-10-01,4,0,1
C00688,2025-11-01,1,0,0
C00688,2025-12-01,0,0,0
C00688,2026-01-01,2,0,0
C00688,2026-02-01,0,0,0
C00688,2026-03-01,7,0,1
C00688,2026-04-01,3,1,1
C00688,2026-05-01,0,0,0
C00688,2026-06-01,7,0,1
C00689,2026-03-01,2,1,0
C00689,2026-04-01,9,0,1
C00689,2026-05-01,5,0,1
C00689,2026-06-01,1,0,0
C00690,2026-03-01,1,1,0
C00690,2026-04-01,5,1,1
C00690,2026-05-01,5,0,1
C00690,2026-06-01,0,2,0
C00691,2026-01-01,6,0,1
C00691,2026-02-01,5,0,1
C00691,2026-03-01,4,0,1
C00691,2026-04-01,4,0,1
C00691,2026-05-01,11,0,1
C00691,2026-06-01,11,1,1
C00692,2025-10-01,10,0,1
C00692,2025-11-01,5,3,1
C00692,2025-12-01,2,0,0
C00692,2026-01-01,11,0,1
C00692,2026-02-01,7,1,1
C00692,2026-03-01,8,0,1
C00692,2026-04-01,3,0,0
C00692,2026-05-01,0,0,1
C00692,2026-06-01,4,0,1
C00693,2025-06-01,12,2,1
C00693,2025-07-01,8,0,1
C00693,2025-08-01,1,0,0
C00693,2025-09-01,8,0,1
C00693,2025-10-01,7,1,1
C00693,2025-11-01,1,0,0
C00693,2025-12-01,6,0,1
C00693,2026-01-01,0,0,0
C00693,2026-02-01,14,0,1
C00693,2026-03-01,2,0,0
C00693,2026-04-01,3,0,1
C00693,2026-05-01,7,1,1
C00693,2026-06-01,8,1,1
C00694,2025-09-01,0,0,0
C00694,2025-10-01,6,1,1
C00694,2025-11-01,9,1,1
C00694,2025-12-01,7,4,1
C00694,2026-01-01,2,1,0
C00694,2026-02-01,0,0,0
C00694,2026-03-01,1,0,0
C00694,2026-04-01,8,0,1
C00694,2026-05-01,12,0,1
C00694,2026-06-01,0,1,0
C00695,2025-09-01,6,0,1
C00695,2025-10-01,5,0,1
C00695,2025-11-01,11,0,1
C00695,2025-12-01,5,0,1
C00695,2026-01-01,6,0,1
C00695,2026-02-01,2,0,0
C00695,2026-03-01,1,0,0
C00695,2026-04-01,0,1,0
C00695,2026-05-01,10,0,1
C00695,2026-06-01,8,0,1
C00696,2026-01-01,10,0,1
C00696,2026-02-01,6,1,1
C00696,2026-03-01,9,0,1
C00696,2026-04-01,5,0,1
C00696,2026-05-01,2,0,1
C00696,2026-06-01,10,0,1
C00697,2025-08-01,5,2,1
C00697,2025-09-01,1,1,0
C00697,2025-10-01,6,1,1
C00697,2025-11-01,0,0,0
C00697,2025-12-01,3,0,1
C00697,2026-01-01,1,0,0
C00697,2026-02-01,12,2,1
C00697,2026-03-01,8,0,1
C00697,2026-04-01,5,0,1
C00697,2026-05-01,4,0,1
C00697,2026-06-01,0,0,0
C00698,2025-04-01,5,1,1
C00698,2025-05-01,0,3,0
C00698,2025-06-01,2,2,0
C00698,2025-07-01,2,0,0
C00698,2025-08-01,6,0,1
C00698,2025-09-01,6,0,1
C00698,2025-10-01,0,1,0
C00698,2025-11-01,0,0,0
C00698,2025-12-01,5,0,1
C00698,2026-01-01,10,0,1
C00698,2026-02-01,9,0,1
C00698,2026-03-01,9,1,1
C00698,2026-04-01,6,1,1
C00698,2026-05-01,1,0,0
C00698,2026-06-01,0,0,0
C00699,2026-02-01,7,0,1
C00699,2026-03-01,7,0,1
C00699,2026-04-01,4,1,1
C00699,2026-05-01,0,0,0
C00699,2026-06-01,5,0,1
C00700,2025-02-01,6,1,1
C00700,2025-03-01,10,0,1
C00700,2025-04-01,8,1,1
C00700,2025-05-01,6,1,1
C00700,2025-06-01,5,0,1
C00700,2025-07-01,0,1,0
C00700,2025-08-01,6,0,1
C00700,2025-09-01,1,1,0
C00700,2025-10-01,4,1,1
C00700,2025-11-01,7,0,1
C00700,2025-12-01,11,0,1
C00700,2026-01-01,6,0,1
C00700,2026-02-01,7,1,1
C00700,2026-03-01,0,2,0
C00700,2026-04-01,4,0,0
C00700,2026-05-01,0,0,0
C00700,2026-06-01,2,0,0
C00701,2025-05-01,0,0,0
C00701,2025-06-01,7,1,1
C00701,2025-07-01,6,0,1
C00701,2025-08-01,5,0,1
C00701,2025-09-01,8,2,1
C00701,2025-10-01,6,0,1
C00701,2025-11-01,10,0,1
C00701,2025-12-01,8,0,1
C00701,2026-01-01,3,0,1
C00701,2026-02-01,1,0,0
C00701,2026-03-01,1,0,0
C00701,2026-04-01,5,0,1
C00701,2026-05-01,7,0,1
C00701,2026-06-01,2,0,0
C00702,2025-02-01,3,0,1
C00702,2025-03-01,0,1,0
C00702,2025-04-01,1,1,0
C00702,2025-05-01,6,0,1
C00702,2025-06-01,10,1,1
C00702,2025-07-01,5,0,1
C00702,2025-08-01,13,0,1
C00702,2025-09-01,9,0,1
C00702,2025-10-01,4,0,1
C00702,2025-11-01,0,0,0
C00702,2025-12-01,2,0,0
C00702,2026-01-01,0,0,0
C00702,2026-02-01,1,0,0
C00702,2026-03-01,4,1,1
C00702,2026-04-01,1,2,0
C00702,2026-05-01,2,2,1
C00702,2026-06-01,5,0,1
C00703,2026-04-01,6,0,1
C00703,2026-05-01,1,0,0
C00703,2026-06-01,1,0,0
C00704,2026-03-01,0,1,0
C00704,2026-04-01,5,1,1
C00704,2026-05-01,7,0,1
C00704,2026-06-01,8,0,1
C00705,2025-06-01,2,0,0
C00705,2025-07-01,7,2,1
C00705,2025-08-01,3,2,1
C00705,2025-09-01,7,1,1
C00705,2025-10-01,5,0,1
C00705,2025-11-01,5,0,1
C00705,2025-12-01,9,1,1
C00705,2026-01-01,11,0,1
C00705,2026-02-01,2,0,1
C00705,2026-03-01,1,0,0
C00705,2026-04-01,1,0,0
C00705,2026-05-01,8,1,1
C00705,2026-06-01,2,0,0
C00706,2025-09-01,2,1,0
C00706,2025-10-01,2,0,0
C00706,2025-11-01,14,0,1
C00706,2025-12-01,7,0,1
C00706,2026-01-01,1,0,0
C00706,2026-02-01,2,1,0
C00706,2026-03-01,11,0,1
C00706,2026-04-01,13,0,1
C00706,2026-05-01,8,0,1
C00706,2026-06-01,0,1,0
C00707,2026-01-01,1,0,0
C00707,2026-02-01,5,1,1
C00707,2026-03-01,6,2,1
C00707,2026-04-01,13,1,1
C00707,2026-05-01,0,2,0
C00707,2026-06-01,8,1,1
C00708,2025-09-01,1,1,0
C00708,2025-10-01,8,1,1
