order_id,customer_id,order_date,product_category,gross_amount,discount_pct,net_amount,order_status
O003361,C00597,2026-05-24,Beauty,1092.08,0.05,1037.48,Returned
O003362,C00598,2026-02-02,Grocery,1429.7,0.1,1286.73,Completed
O003363,C00598,2026-02-24,Home,1582.29,0.1,1424.06,Returned
O003364,C00598,2026-01-06,Beauty,1658.85,0.15,1410.02,Completed
O003365,C00598,2026-06-27,Electronics,9383.05,0.05,8913.9,Completed
O003366,C00599,2026-06-19,Home,2421.49,0.0,2421.49,Returned
O003367,C00599,2026-03-23,Sports,1559.6,0.15,1325.66,Completed
O003368,C00599,2026-05-15,Electronics,986.35,0.1,887.72,Completed
O003369,C00599,2026-06-22,Sports,1940.43,0.0,1940.43,Completed
O003370,C00600,2026-03-09,Home,3130.11,0.0,3130.11,Completed
O003371,C00600,2025-10-01,Beauty,1437.28,0.1,1293.55,Completed
O003372,C00600,2026-02-28,Grocery,974.66,0.1,877.19,Completed
O003373,C00600,2025-12-01,Beauty,313.52,0.05,297.84,Completed
O003374,C00600,2025-09-07,Electronics,8436.56,0.0,8436.56,Completed
O003375,C00601,2026-02-07,Home,2757.25,0.0,2757.25,Completed
O003376,C00601,2025-09-01,Electronics,8746.15,0.0,8746.15,Completed
O003377,C00601,2026-01-09,Sports,2133.32,0.15,1813.32,Completed
O003378,C00602,2026-04-06,Electronics,5071.35,0.15,4310.65,Completed
O003379,C00602,2025-07-15,Beauty,1159.81,0.0,1159.81,Completed
O003380,C00602,2025-08-04,Grocery,1186.05,0.1,1067.44,Completed
O003381,C00602,2025-08-26,Beauty,1474.41,0.1,1326.97,Cancelled
O003382,C00603,2026-03-01,Electronics,4939.21,0.1,4445.29,Completed
O003383,C00604,2025-09-27,Grocery,554.24,0.0,554.24,Completed
O003384,C00604,2026-01-12,Electronics,7655.55,0.0,7655.55,Completed
O003385,C00604,2026-05-28,Beauty,685.94,0.0,685.94,Returned
O003386,C00604,2026-06-29,Home,4491.48,0.2,3593.18,Completed
O003387,C00604,2026-01-17,Home,3753.87,0.0,3753.87,Completed
O003388,C00605,2025-09-19,Beauty,1029.57,0.05,978.09,Completed
O003389,C00605,2025-11-01,Grocery,788.28,0.1,709.45,Completed
O003390,C00605,2025-11-23,Sports,1147.82,0.0,1147.82,Completed
O003391,C00605,2026-05-22,Electronics,8168.14,0.0,8168.14,Cancelled
O003392,C00605,2025-10-30,Home,4074.3,0.0,4074.3,Completed
O003393,C00605,2025-09-01,Beauty,1735.68,0.0,1735.68,Returned
O003394,C00606,2025-08-07,Electronics,7996.12,0.05,7596.31,Completed
O003395,C00606,2026-04-24,Grocery,1423.82,0.0,1423.82,Completed
O003396,C00606,2026-02-28,Electronics,4519.29,0.0,4519.29,Completed
O003397,C00606,2025-09-23,Grocery,1350.46,0.1,1215.41,Completed
O003398,C00607,2026-04-20,Grocery,963.33,0.0,963.33,Completed
O003399,C00607,2026-04-16,Beauty,1471.66,0.1,1324.49,Completed
O003400,C00607,2026-03-25,Beauty,1689.73,0.05,1605.24,Completed
O003401,C00607,2026-05-19,Home,2289.33,0.0,2289.33,Completed
O003402,C00607,2026-03-28,Electronics,7895.79,0.05,7501.0,Returned
O003403,C00608,2025-11-27,Grocery,786.42,0.05,747.1,Cancelled
O003404,C00608,2025-12-25,Grocery,518.29,0.2,414.63,Completed
O003405,C00608,2026-04-12,Electronics,6655.34,0.1,5989.81,Completed
O003406,C00608,2025-05-26,Electronics,6438.27,0.1,5794.44,Completed
O003407,C00608,2026-05-10,Electronics,7065.88,0.1,6359.29,Completed
O003408,C00608,2025-05-01,Sports,1994.44,0.05,1894.72,Returned
O003409,C00608,2025-03-09,Electronics,3578.61,0.0,3578.61,Completed
O003410,C00608,2026-03-25,Sports,3477.38,0.2,2781.9,Completed
O003411,C00609,2025-12-07,Grocery,1078.35,0.15,916.6,Completed
O003412,C00609,2026-06-08,Grocery,1204.57,0.0,1204.57,Completed
O003413,C00609,2026-04-02,Sports,2150.1,0.15,1827.58,Completed
O003414,C00609,2026-03-29,Beauty,1500.54,0.0,1500.54,Completed
O003415,C00609,2026-01-10,Beauty,1619.22,0.0,1619.22,Completed
O003416,C00609,2026-05-20,Home,2401.77,0.0,2401.77,Completed
O003417,C00610,2026-03-30,Grocery,378.67,0.0,378.67,Completed
O003418,C00610,2025-05-09,Sports,2133.21,0.05,2026.55,Completed
O003419,C00610,2026-01-14,Home,4964.09,0.05,4715.89,Completed
O003420,C00610,2025-05-16,Sports,1650.81,0.05,1568.27,Completed
O003421,C00610,2025-05-18,Sports,2792.76,0.0,2792.76,Completed
O003422,C00610,2025-09-04,Sports,1837.38,0.0,1837.38,Completed
O003423,C00611,2026-03-20,Home,2268.53,0.05,2155.1,Completed
O003424,C00612,2026-06-11,Home,383.82,0.1,345.44,Cancelled
O003425,C00612,2025-04-25,Grocery,1179.1,0.0,1179.1,Completed
O003426,C00612,2025-06-23,Beauty,1544.16,0.15,1312.54,Completed
O003427,C00612,2025-08-30,Home,4273.78,0.15,3632.71,Completed
O003428,C00612,2026-02-04,Beauty,178.86,0.0,178.86,Completed
O003429,C00612,2026-03-21,Beauty,946.85,0.1,852.17,Completed
O003430,C00612,2025-10-01,Sports,2228.81,0.05,2117.37,Completed
O003431,C00612,2025-02-26,Electronics,9274.88,0.0,9274.88,Cancelled
O003432,C00612,2025-10-12,Electronics,6236.89,0.0,6236.89,Completed
O003433,C00612,2025-08-09,Sports,2480.92,0.0,2480.92,Cancelled
O003434,C00612,2025-10-05,Home,3327.97,0.05,3161.57,Cancelled
O003435,C00613,2026-04-20,Beauty,994.21,0.15,845.08,Completed
O003436,C00613,2026-03-11,Grocery,682.16,0.1,613.94,Cancelled
O003437,C00613,2026-03-05,Sports,1461.99,0.05,1388.89,Completed
O003438,C00613,2026-03-06,Beauty,1118.22,0.15,950.49,Completed
O003439,C00613,2026-06-29,Electronics,8812.86,0.05,8372.22,Completed
O003440,C00613,2026-04-25,Grocery,625.71,0.05,594.42,Returned
O003441,C00614,2026-03-22,Sports,3458.65,0.05,3285.72,Completed
O003442,C00614,2026-05-27,Sports,2048.46,0.15,1741.19,Completed
O003443,C00614,2025-11-28,Grocery,604.47,0.0,604.47,Completed
O003444,C00615,2025-12-19,Grocery,1012.51,0.1,911.26,Completed
O003445,C00615,2025-11-06,Sports,2204.83,0.1,1984.35,Completed
O003446,C00615,2026-03-01,Electronics,3967.42,0.15,3372.31,Completed
O003447,C00615,2026-02-07,Home,3323.14,0.0,3323.14,Completed
O003448,C00615,2026-06-15,Sports,3201.51,0.1,2881.36,Returned
O003449,C00615,2026-03-27,Grocery,1354.75,0.1,1219.28,Completed
O003450,C00615,2026-02-08,Grocery,576.75,0.15,490.24,Completed
O003451,C00615,2025-12-15,Home,3106.24,0.0,3106.24,Returned
O003452,C00615,2025-09-25,Grocery,339.68,0.1,305.71,Completed
O003453,C00615,2026-04-23,Electronics,6028.85,0.05,5727.41,Completed
O003454,C00616,2026-05-16,Grocery,1318.0,0.15,1120.3,Completed
O003455,C00616,2026-04-13,Beauty,661.28,0.2,529.02,Completed
O003456,C00616,2026-05-07,Electronics,8566.71,0.05,8138.37,Cancelled
O003457,C00616,2026-04-08,Home,2896.12,0.2,2316.9,Completed
O003458,C00616,2026-03-04,Sports,2992.21,0.0,2992.21,Completed
O003459,C00616,2026-01-02,Grocery,516.49,0.1,464.84,Completed
O003460,C00616,2026-01-12,Grocery,493.08,0.0,493.08,Completed
O003461,C00616,2026-03-23,Beauty,1123.17,0.05,1067.01,Completed
O003462,C00617,2026-06-12,Electronics,7931.28,0.2,6345.02,Returned
O003463,C00617,2025-11-17,Home,3100.16,0.05,2945.15,Returned
O003464,C00618,2026-06-30,Home,479.42,0.0,479.42,Returned
O003465,C00618,2026-05-31,Electronics,11343.83,0.05,10776.64,Completed
O003466,C00618,2026-06-22,Home,2943.38,0.05,2796.21,Completed
O003467,C00618,2026-06-10,Home,3279.35,0.0,3279.35,Returned
O003468,C00618,2026-05-14,Grocery,837.62,0.0,837.62,Completed
O003469,C00619,2026-03-04,Sports,3091.27,0.1,2782.14,Completed
O003470,C00619,2026-05-22,Home,2462.05,0.15,2092.74,Completed
O003471,C00619,2026-01-19,Beauty,1748.45,0.0,1748.45,Completed
O003472,C00619,2026-03-08,Grocery,717.58,0.05,681.7,Completed
O003473,C00619,2026-03-10,Sports,2320.41,0.1,2088.37,Completed
O003474,C00619,2026-03-31,Electronics,3869.1,0.15,3288.73,Completed
O003475,C00619,2025-10-10,Grocery,636.9,0.0,636.9,Completed
O003476,C00620,2026-05-27,Sports,3680.7,0.1,3312.63,Completed
O003477,C00620,2025-11-12,Beauty,1622.48,0.0,1622.48,Returned
O003478,C00620,2025-10-09,Beauty,2241.25,0.1,2017.12,Completed
O003479,C00621,2026-06-24,Grocery,1273.27,0.1,1145.94,Completed
O003480,C00621,2025-11-19,Electronics,10634.38,0.0,10634.38,Completed
O003481,C00621,2026-05-05,Grocery,583.63,0.0,583.63,Completed
O003482,C00621,2026-06-04,Beauty,1199.64,0.15,1019.69,Completed
O003483,C00622,2025-09-21,Beauty,1574.42,0.2,1259.54,Completed
O003484,C00622,2025-08-11,Home,5043.95,0.15,4287.36,Completed
O003485,C00622,2026-03-05,Grocery,1181.8,0.0,1181.8,Returned
O003486,C00622,2026-02-13,Beauty,1194.59,0.05,1134.86,Returned
O003487,C00622,2026-02-07,Sports,3162.42,0.05,3004.3,Completed
O003488,C00622,2026-02-07,Sports,1472.67,0.05,1399.04,Cancelled
O003489,C00623,2026-04-05,Home,2511.44,0.0,2511.44,Returned
O003490,C00623,2026-05-05,Home,3339.6,0.15,2838.66,Completed
O003491,C00623,2026-03-18,Home,2993.76,0.0,2993.76,Completed
O003492,C00623,2026-01-04,Grocery,940.61,0.05,893.58,Completed
O003493,C00623,2026-02-23,Beauty,2342.78,0.0,2342.78,Completed
O003494,C00624,2025-12-19,Home,2731.88,0.15,2322.1,Completed
O003495,C00624,2025-10-14,Home,605.0,0.1,544.5,Completed
O003496,C00625,2025-12-14,Electronics,3216.91,0.0,3216.91,Completed
O003497,C00625,2025-11-12,Electronics,3776.45,0.15,3209.98,Completed
O003498,C00625,2025-12-19,Sports,3488.2,0.0,3488.2,Completed
O003499,C00625,2026-05-18,Home,4247.83,0.0,4247.83,Returned
O003500,C00625,2025-11-19,Home,3790.88,0.0,3790.88,Completed
O003501,C00626,2026-04-04,Sports,1340.85,0.15,1139.72,Completed
O003502,C00626,2026-04-14,Grocery,1249.41,0.0,1249.41,Completed
O003503,C00626,2025-08-06,Sports,2228.64,0.0,2228.64,Completed
O003504,C00626,2026-04-13,Grocery,463.19,0.0,463.19,Completed
O003505,C00626,2026-05-09,Sports,2386.39,0.2,1909.11,Completed
O003506,C00626,2026-02-01,Home,2838.28,0.1,2554.45,Completed
O003507,C00627,2025-12-22,Sports,1054.04,0.05,1001.34,Completed
O003508,C00627,2026-04-08,Electronics,6955.21,0.05,6607.45,Completed
O003509,C00628,2026-06-23,Sports,1119.74,0.0,1119.74,Completed
O003510,C00628,2026-03-28,Grocery,1306.89,0.0,1306.89,Completed
O003511,C00628,2026-04-05,Sports,2775.96,0.0,2775.96,Completed
O003512,C00628,2026-06-15,Grocery,512.93,0.15,435.99,Completed
O003513,C00628,2026-04-30,Electronics,7576.85,0.0,7576.85,Completed
O003514,C00628,2026-02-05,Grocery,831.71,0.2,665.37,Completed
O003515,C00628,2026-05-30,Beauty,2397.66,0.1,2157.89,Completed
O003516,C00628,2026-02-24,Grocery,768.68,0.0,768.68,Completed
O003517,C00628,2026-05-30,Electronics,11576.65,0.1,10418.98,Completed
O003518,C00629,2025-06-12,Grocery,788.97,0.1,710.07,Completed
O003519,C00629,2025-10-31,Sports,2299.12,0.15,1954.25,Completed
O003520,C00629,2025-04-08,Grocery,510.87,0.1,459.78,Completed
O003521,C00631,2026-02-28,Electronics,9771.52,0.15,8305.79,Completed
O003522,C00631,2025-08-25,Sports,2253.03,0.0,2253.03,Completed
O003523,C00631,2026-03-10,Electronics,8065.85,0.15,6855.97,Completed
O003524,C00631,2026-04-07,Grocery,638.27,0.05,606.36,Completed
O003525,C00631,2026-06-04,Grocery,622.05,0.2,497.64,Completed
O003526,C00631,2025-09-28,Grocery,1073.15,0.0,1073.15,Completed
O003527,C00632,2025-02-28,Beauty,1604.1,0.1,1443.69,Completed
O003528,C00632,2025-01-16,Sports,2351.97,0.0,2351.97,Completed
O003529,C00632,2026-04-14,Grocery,1460.59,0.2,1168.47,Completed
O003530,C00632,2026-04-30,Grocery,1075.14,0.0,1075.14,Completed
O003531,C00632,2025-12-10,Sports,1731.5,0.1,1558.35,Completed
O003532,C00632,2026-01-01,Beauty,1599.21,0.05,1519.25,Completed
O003533,C00632,2025-10-28,Home,3039.57,0.15,2583.63,Completed
O003534,C00632,2025-02-10,Grocery,1227.23,0.0,1227.23,Completed
O003535,C00632,2025-11-12,Grocery,926.93,0.05,880.58,Completed
O003536,C00633,2026-04-21,Electronics,6069.89,0.0,6069.89,Completed
O003537,C00633,2026-06-15,Grocery,909.47,0.0,909.47,Completed
O003538,C00634,2026-04-02,Grocery,507.67,0.0,507.67,Completed
O003539,C00634,2026-03-03,Beauty,1908.61,0.05,1813.18,Completed
O003540,C00634,2026-02-24,Beauty,1531.67,0.0,1531.67,Completed
O003541,C00634,2026-06-22,Electronics,4675.78,0.0,4675.78,Completed
O003542,C00634,2026-03-22,Grocery,1071.06,0.05,1017.51,Completed
O003543,C00634,2026-03-09,Beauty,1612.92,0.0,1612.92,Completed
O003544,C00634,2026-04-23,Home,3994.06,0.2,3195.25,Returned
O003545,C00634,2026-04-30,Beauty,1209.1,0.1,1088.19,Completed
O003546,C00634,2026-04-24,Electronics,8165.17,0.1,7348.65,Completed
O003547,C00635,2025-08-27,Grocery,638.5,0.0,638.5,Completed
O003548,C00635,2025-09-28,Grocery,1519.3,0.1,1367.37,Completed
O003549,C00635,2025-09-16,Sports,2688.24,0.0,2688.24,Completed
O003550,C00636,2026-01-26,Home,1825.09,0.05,1733.84,Completed
O003551,C00636,2025-10-07,Home,2345.23,0.0,2345.23,Completed
O003552,C00636,2026-05-24,Home,2339.06,0.0,2339.06,Completed
O003553,C00637,2026-06-27,Grocery,474.41,0.05,450.69,Cancelled
O003554,C00637,2025-12-13,Beauty,989.16,0.0,989.16,Completed
O003555,C00638,2025-11-24,Home,3278.63,0.05,3114.7,Completed
O003556,C00638,2025-12-29,Sports,1321.08,0.0,1321.08,Completed
O003557,C00638,2026-05-11,Sports,1178.69,0.0,1178.69,Completed
O003558,C00638,2026-02-10,Sports,2531.51,0.1,2278.36,Completed
O003559,C00638,2026-01-05,Home,2333.25,0.15,1983.26,Completed
O003560,C00638,2026-04-06,Electronics,8333.41,0.05,7916.74,Completed
O003561,C00638,2026-02-24,Electronics,4005.15,0.0,4005.15,Completed
O003562,C00638,2025-11-07,Home,1601.85,0.0,1601.85,Completed
O003563,C00639,2026-05-11,Sports,1980.27,0.0,1980.27,Returned
O003564,C00639,2026-05-17,Beauty,1510.34,0.15,1283.79,Completed
O003565,C00639,2026-05-17,Grocery,1382.84,0.1,1244.56,Completed
O003566,C00639,2026-01-13,Sports,3356.69,0.0,3356.69,Completed
O003567,C00639,2026-04-03,Sports,1517.51,0.0,1517.51,Completed
O003568,C00639,2026-01-28,Home,2430.83,0.2,1944.66,Completed
O003569,C00639,2026-06-14,Sports,2582.98,0.15,2195.53,Completed
O003570,C00640,2025-04-06,Beauty,1416.04,0.1,1274.44,Completed
O003571,C00640,2026-05-13,Sports,3189.76,0.0,3189.76,Completed
O003572,C00640,2025-10-12,Beauty,1938.03,0.05,1841.13,Completed
O003573,C00641,2026-01-10,Electronics,7475.57,0.0,7475.57,Completed
O003574,C00641,2025-06-02,Grocery,956.0,0.0,956.0,Completed
O003575,C00641,2026-03-06,Beauty,1079.76,0.15,917.8,Completed
O003576,C00641,2026-06-20,Sports,2092.47,0.0,2092.47,Completed
O003577,C00641,2026-02-20,Beauty,1212.77,0.0,1212.77,Completed
O003578,C00641,2025-10-02,Beauty,517.91,0.1,466.12,Completed
O003579,C00641,2025-08-28,Electronics,7090.84,0.15,6027.21,Completed
O003580,C00641,2025-08-22,Grocery,314.94,0.0,314.94,Completed
O003581,C00641,2025-10-31,Sports,1274.46,0.1,1147.01,Completed
O003582,C00642,2026-03-16,Grocery,1082.52,0.05,1028.39,Completed
O003583,C00642,2026-03-04,Grocery,1240.32,0.0,1240.32,Completed
O003584,C00642,2026-04-10,Home,2457.04,0.0,2457.04,Completed
O003585,C00643,2025-12-12,Grocery,1048.35,0.05,995.93,Completed
O003586,C00643,2025-07-10,Electronics,8172.04,0.0,8172.04,Completed
O003587,C00643,2025-08-08,Electronics,7491.78,0.15,6368.01,Completed
O003588,C00643,2026-01-31,Electronics,8018.3,0.15,6815.56,Completed
O003589,C00644,2026-06-02,Electronics,6768.1,0.1,6091.29,Completed
O003590,C00644,2026-04-23,Beauty,890.42,0.05,845.9,Completed
O003591,C00644,2025-12-28,Beauty,1623.36,0.0,1623.36,Completed
O003592,C00645,2026-01-18,Home,2255.07,0.0,2255.07,Completed
O003593,C00645,2025-09-29,Electronics,5118.74,0.0,5118.74,Completed
O003594,C00645,2025-10-29,Electronics,8726.0,0.0,8726.0,Completed
O003595,C00645,2026-01-01,Grocery,678.78,0.0,678.78,Returned
O003596,C00645,2025-11-13,Electronics,14590.94,0.0,14590.94,Completed
O003597,C00645,2025-10-26,Grocery,1182.97,0.1,1064.67,Completed
O003598,C00646,2025-05-22,Sports,1975.94,0.15,1679.55,Completed
O003599,C00646,2026-02-16,Grocery,1333.75,0.05,1267.06,Completed
O003600,C00646,2026-05-02,Home,2013.24,0.0,2013.24,Completed
O003601,C00646,2026-06-18,Electronics,6630.27,0.05,6298.76,Completed
O003602,C00646,2026-03-08,Home,3302.99,0.0,3302.99,Completed
O003603,C00646,2025-07-24,Beauty,1212.54,0.0,1212.54,Completed
O003604,C00646,2025-11-11,Electronics,2616.85,0.1,2355.16,Returned
O003605,C00646,2026-02-07,Sports,2327.0,0.0,2327.0,Completed
O003606,C00646,2025-08-05,Sports,2670.07,0.0,2670.07,Completed
O003607,C00646,2026-03-06,Beauty,1754.26,0.2,1403.41,Completed
O003608,C00646,2025-07-26,Home,3676.35,0.1,3308.72,Completed
O003609,C00647,2026-02-08,Beauty,1143.39,0.15,971.88,Completed
O003610,C00647,2026-02-05,Sports,2763.39,0.1,2487.05,Completed
O003611,C00647,2026-04-30,Beauty,1190.78,0.1,1071.7,Completed
O003612,C00647,2026-02-05,Beauty,860.99,0.0,860.99,Completed
O003613,C00648,2026-05-07,Home,2982.21,0.0,2982.21,Completed
O003614,C00648,2026-05-30,Electronics,4358.56,0.15,3704.78,Completed
O003615,C00649,2025-12-25,Home,2929.13,0.0,2929.13,Completed
O003616,C00649,2026-02-24,Sports,3041.06,0.15,2584.9,Completed
O003617,C00649,2025-07-18,Sports,3081.39,0.0,3081.39,Returned
O003618,C00649,2025-06-12,Home,2765.05,0.15,2350.29,Completed
O003619,C00649,2026-01-19,Sports,2340.03,0.1,2106.03,Completed
O003620,C00650,2025-09-24,Grocery,1315.62,0.0,1315.62,Completed
O003621,C00650,2026-04-30,Electronics,9671.82,0.0,9671.82,Completed
O003622,C00650,2026-01-17,Beauty,1072.42,0.0,1072.42,Completed
O003623,C00650,2025-07-27,Electronics,9786.35,0.0,9786.35,Completed
O003624,C00650,2025-07-12,Electronics,10090.72,0.15,8577.11,Completed
O003625,C00652,2026-01-04,Beauty,161.16,0.05,153.1,Completed
O003626,C00652,2026-04-19,Sports,1376.79,0.15,1170.27,Completed
O003627,C00652,2025-03-27,Sports,2398.34,0.0,2398.34,Completed
O003628,C00653,2026-05-09,Electronics,3540.83,0.1,3186.75,Completed
O003629,C00653,2026-06-28,Electronics,8209.16,0.15,6977.79,Cancelled
O003630,C00653,2026-06-11,Sports,2427.1,0.2,1941.68,Completed
O003631,C00653,2026-05-17,Home,2466.98,0.0,2466.98,Completed
O003632,C00653,2026-06-13,Beauty,1489.25,0.05,1414.79,Completed
O003633,C00654,2026-06-04,Grocery,611.46,0.0,611.46,Completed
O003634,C00654,2026-04-15,Grocery,883.6,0.05,839.42,Completed
O003635,C00654,2026-06-16,Sports,2548.56,0.15,2166.28,Completed
O003636,C00654,2026-06-09,Sports,1868.56,0.15,1588.28,Completed
O003637,C00654,2026-04-23,Grocery,1189.8,0.0,1189.8,Completed
O003638,C00654,2026-05-13,Electronics,8568.43,0.0,8568.43,Completed
O003639,C00654,2026-06-03,Sports,1100.92,0.05,1045.87,Completed
O003640,C00654,2026-04-30,Grocery,1066.49,0.2,853.19,Completed
O003641,C00656,2026-06-16,Beauty,1265.93,0.05,1202.63,Completed
O003642,C00656,2026-03-04,Beauty,1483.91,0.2,1187.13,Completed
O003643,C00656,2026-04-08,Electronics,5477.88,0.0,5477.88,Completed
O003644,C00656,2025-10-31,Beauty,925.64,0.0,925.64,Completed
O003645,C00656,2026-06-15,Beauty,1480.34,0.0,1480.34,Completed
O003646,C00657,2025-06-17,Sports,2516.05,0.1,2264.45,Completed
O003647,C00657,2026-05-31,Beauty,1832.03,0.1,1648.83,Completed
O003648,C00657,2026-04-03,Home,3354.95,0.0,3354.95,Completed
O003649,C00657,2025-08-05,Grocery,483.81,0.15,411.24,Completed
O003650,C00657,2025-05-27,Sports,2959.62,0.0,2959.62,Completed
O003651,C00657,2026-04-10,Home,3743.36,0.0,3743.36,Completed
O003652,C00657,2025-10-07,Sports,2232.37,0.0,2232.37,Cancelled
O003653,C00658,2026-06-26,Electronics,5011.14,0.0,5011.14,Completed
O003654,C00658,2026-06-09,Beauty,1708.44,0.05,1623.02,Completed
O003655,C00658,2026-05-31,Electronics,1986.11,0.0,1986.11,Completed
O003656,C00658,2026-06-25,Sports,2606.04,0.05,2475.74,Completed
O003657,C00658,2026-06-16,Home,3492.84,0.1,3143.56,Completed
O003658,C00658,2026-05-08,Electronics,7068.13,0.15,6007.91,Cancelled
O003659,C00658,2026-05-12,Electronics,7622.15,0.05,7241.04,Completed
O003660,C00658,2026-06-15,Grocery,890.9,0.0,890.9,Completed
O003661,C00658,2026-05-15,Sports,1934.24,0.0,1934.24,Completed
O003662,C00659,2026-05-05,Electronics,5963.02,0.0,5963.02,Completed
O003663,C00659,2026-06-13,Beauty,2175.61,0.0,2175.61,Completed
O003664,C00659,2026-06-02,Grocery,1018.18,0.0,1018.18,Completed
O003665,C00659,2026-05-21,Electronics,7489.56,0.05,7115.08,Completed
O003666,C00659,2026-02-04,Beauty,1336.74,0.05,1269.9,Completed
O003667,C00659,2026-02-09,Beauty,1162.76,0.05,1104.62,Completed
O003668,C00660,2025-10-30,Sports,3270.29,0.05,3106.78,Cancelled
O003669,C00660,2025-12-08,Home,1486.8,0.0,1486.8,Completed
O003670,C00660,2026-05-31,Grocery,930.65,0.15,791.05,Cancelled
O003671,C00661,2026-05-08,Grocery,786.84,0.15,668.81,Returned
O003672,C00661,2026-05-18,Electronics,5180.17,0.05,4921.16,Completed
O003673,C00661,2026-04-23,Home,2999.89,0.05,2849.9,Completed
O003674,C00661,2026-06-20,Electronics,7480.51,0.05,7106.48,Completed
O003675,C00661,2026-06-18,Grocery,634.78,0.0,634.78,Completed
O003676,C00661,2026-04-24,Home,2364.72,0.0,2364.72,Completed
O003677,C00661,2026-05-05,Electronics,6702.64,0.05,6367.51,Completed
O003678,C00662,2025-06-25,Electronics,5620.29,0.0,5620.29,Completed
O003679,C00662,2025-09-02,Electronics,11270.96,0.1,10143.86,Completed
O003680,C00662,2025-11-17,Grocery,995.32,0.0,995.32,Completed
O003681,C00662,2025-06-24,Grocery,647.04,0.05,614.69,Completed
O003682,C00662,2025-04-30,Electronics,10264.02,0.05,9750.82,Completed
O003683,C00662,2025-05-26,Sports,775.96,0.1,698.36,Completed
O003684,C00663,2026-05-23,Grocery,800.24,0.0,800.24,Completed
O003685,C00663,2025-11-12,Electronics,8924.94,0.15,7586.2,Completed
O003686,C00663,2025-11-03,Sports,1534.48,0.1,1381.03,Completed
O003687,C00663,2026-01-11,Sports,2439.7,0.1,2195.73,Completed
O003688,C00664,2025-12-14,Electronics,4687.91,0.05,4453.51,Completed
O003689,C00664,2025-06-05,Beauty,2201.69,0.05,2091.61,Completed
O003690,C00664,2025-08-22,Electronics,8372.0,0.05,7953.4,Completed
O003691,C00664,2025-07-12,Beauty,1910.14,0.2,1528.11,Completed
O003692,C00665,2025-07-02,Electronics,7985.59,0.15,6787.75,Completed
O003693,C00665,2025-10-18,Home,4016.12,0.0,4016.12,Completed
O003694,C00665,2026-06-22,Sports,2851.69,0.0,2851.69,Completed
O003695,C00665,2025-08-25,Beauty,683.08,0.15,580.62,Completed
O003696,C00665,2026-03-10,Home,3038.75,0.1,2734.88,Completed
O003697,C00665,2026-01-10,Home,1704.46,0.0,1704.46,Completed
O003698,C00665,2026-03-24,Electronics,4716.15,0.05,4480.34,Completed
O003699,C00666,2026-03-17,Electronics,7315.71,0.05,6949.92,Completed
O003700,C00666,2026-06-09,Grocery,771.32,0.1,694.19,Completed
O003701,C00666,2026-04-17,Home,1027.82,0.1,925.04,Returned
O003702,C00666,2026-03-02,Sports,2092.57,0.0,2092.57,Completed
O003703,C00666,2026-03-10,Electronics,4868.18,0.05,4624.77,Completed
O003704,C00666,2026-02-28,Home,3447.05,0.1,3102.34,Completed
O003705,C00666,2026-06-26,Electronics,4964.29,0.1,4467.86,Completed
O003706,C00667,2026-02-03,Sports,3122.07,0.15,2653.76,Completed
O003707,C00667,2026-05-12,Home,2674.56,0.0,2674.56,Completed
O003708,C00667,2025-12-25,Home,2053.77,0.15,1745.7,Cancelled
O003709,C00667,2026-01-27,Grocery,1359.53,0.15,1155.6,Completed
O003710,C00667,2026-04-29,Sports,2021.81,0.0,2021.81,Completed
O003711,C00667,2026-01-11,Home,3607.6,0.0,3607.6,Completed
O003712,C00667,2025-09-30,Grocery,995.49,0.2,796.39,Completed
O003713,C00667,2025-12-12,Sports,1942.78,0.05,1845.64,Completed
O003714,C00667,2025-10-26,Beauty,763.62,0.0,763.62,Returned
O003715,C00668,2026-01-01,Sports,823.9,0.0,823.9,Completed
O003716,C00668,2025-07-09,Grocery,582.31,0.1,524.08,Completed
O003717,C00668,2025-11-04,Home,2236.7,0.1,2013.03,Completed
O003718,C00668,2025-09-05,Grocery,1303.08,0.05,1237.93,Completed
O003719,C00668,2025-08-24,Grocery,758.04,0.1,682.24,Returned
O003720,C00669,2026-02-25,Grocery,1611.77,0.1,1450.59,Completed
O003721,C00669,2026-04-03,Home,2298.37,0.05,2183.45,Completed
O003722,C00669,2026-03-23,Home,4315.19,0.0,4315.19,Completed
O003723,C00669,2026-02-03,Electronics,12562.0,0.1,11305.8,Cancelled
O003724,C00669,2026-01-13,Electronics,10764.32,0.0,10764.32,Completed
O003725,C00669,2026-06-16,Home,2914.7,0.05,2768.96,Completed
O003726,C00669,2026-05-19,Sports,2387.75,0.05,2268.36,Completed
O003727,C00670,2026-06-25,Home,2618.03,0.15,2225.33,Completed
O003728,C00670,2025-07-14,Electronics,2934.97,0.0,2934.97,Completed
O003729,C00670,2025-03-28,Beauty,1333.39,0.05,1266.72,Completed
O003730,C00670,2025-11-19,Home,3568.85,0.05,3390.41,Completed
O003731,C00670,2026-04-22,Beauty,1955.7,0.0,1955.7,Completed
O003732,C00670,2026-01-09,Grocery,1204.77,0.15,1024.05,Returned
O003733,C00671,2026-05-18,Electronics,5637.81,0.05,5355.92,Completed
O003734,C00671,2025-11-20,Electronics,8342.25,0.15,7090.91,Completed
O003735,C00671,2026-06-30,Home,3050.45,0.05,2897.93,Completed
O003736,C00671,2025-12-17,Electronics,8450.34,0.0,8450.34,Completed
